uid,Page_view,Like_count,Number_of_authors_viewed,Number_of_viewed_works,Average_duration_of_viewing_works,Number_of_background_music_views,Complete_views,Number_of_cities_visited,Number_of_citzes_viewing_works,City_where_the_user_is_located
31866,12,0,12,12,10.333333333333334,12,9,1,12,203.0
31867,53,0,52,53,10.30188679245283,53,9,2,47,129.0
31868,19,0,19,19,7.578947368421052,19,9,1,19,99.0
31869,8,0,8,8,10.75,8,5,1,8,168.0
31870,7,0,7,7,16.0,7,4,1,7,109.0
31871,2,0,2,2,9.5,2,2,1,2,151.0
31872,181,0,181,181,11.104972375690608,140,63,1,116,293.0
31873,44,1,44,44,12.931818181818182,37,6,1,27,41.0
31874,3,0,3,3,12.333333333333334,3,0,1,3,56.0
31875,15,0,14,15,9.133333333333333,14,4,1,13,176.0
31876,24,0,24,24,13.958333333333334,21,7,2,19,152.0
31877,38,0,37,38,12.236842105263158,31,14,1,34,222.0
31878,19,0,19,19,14.947368421052632,18,13,2,18,326.0
31879,161,0,157,161,10.639751552795031,131,45,1,101,171.0
31880,10,0,10,10,12.3,9,5,1,10,109.0
31881,35,0,35,35,11.2,31,6,1,16,16.0
31882,8,0,8,8,11.25,8,4,1,8,60.0
31883,18,0,18,18,10.722222222222221,18,8,1,16,5.0
31884,19,0,19,19,9.210526315789474,18,6,1,15,40.0
31885,43,3,43,43,11.162790697674419,43,11,1,31,31.0
31886,409,1,381,409,10.603911980440097,334,36,1,161,273.0
31887,65,0,64,65,11.384615384615385,59,42,2,49,150.0
31888,3,0,3,3,10.666666666666666,3,0,1,3,175.0
31889,2,0,2,2,6.5,2,1,1,2,143.0
31890,25,0,25,25,8.92,24,13,1,21,21.0
31891,54,0,54,54,12.685185185185185,47,30,1,46,192.0
31892,27,0,27,27,11.851851851851851,26,12,1,26,141.0
31893,7,0,7,7,11.857142857142858,7,6,1,7,150.0
31894,84,0,79,84,11.571428571428571,76,7,1,60,99.0
31895,45,0,44,45,11.266666666666667,37,29,1,37,68.0
31896,54,0,53,54,12.38888888888889,46,41,1,43,34.0
31897,23,0,23,23,11.91304347826087,23,11,1,20,26.0
31898,26,0,26,26,10.5,24,7,1,21,53.0
31899,21,0,20,21,10.380952380952381,19,10,1,18,72.0
31900,8,0,8,8,13.375,8,3,1,8,47.0
31901,104,0,100,104,10.663461538461538,97,46,1,66,190.0
31902,29,1,29,29,9.724137931034482,25,9,1,28,13.0
31903,31,0,29,31,11.419354838709678,31,15,1,23,167.0
31904,98,0,95,98,11.551020408163266,87,54,1,72,200.0
31905,44,1,44,44,10.272727272727273,42,6,1,39,8.0
31906,16,0,16,16,11.5,16,12,2,15,185.0
31907,67,0,63,67,12.044776119402986,57,30,1,42,81.0
31908,17,0,17,17,11.0,16,10,1,17,142.0
31909,9,0,8,9,11.11111111111111,9,4,1,8,203.0
31910,16,0,16,16,11.375,15,6,1,15,39.0
31911,41,0,41,41,10.195121951219512,40,10,2,36,70.0
31912,11,0,11,11,9.909090909090908,11,7,1,10,134.0
31913,31,1,28,31,10.35483870967742,31,15,1,28,91.0
31914,61,0,59,61,11.754098360655737,59,10,1,43,214.0
31915,17,0,17,17,9.176470588235293,17,14,1,16,30.0
31916,56,0,53,56,11.178571428571429,47,14,1,42,47.0
31917,33,0,32,33,9.787878787878787,32,14,1,26,7.0
31919,13,0,12,13,15.0,13,5,1,11,75.0
31920,214,0,208,214,10.574766355140186,177,46,1,96,42.0
31921,251,0,240,251,11.410358565737052,208,40,1,110,26.0
31922,21,1,20,21,10.666666666666666,18,9,1,18,167.0
31923,112,0,110,112,11.285714285714286,92,20,1,83,27.0
31924,71,0,65,71,11.211267605633802,55,30,1,50,240.0
31925,87,0,86,87,9.988505747126437,79,11,1,56,19.0
31926,2,0,2,2,9.5,2,2,1,2,60.0
31927,39,0,39,39,11.051282051282051,30,24,1,34,203.0
31928,60,0,60,60,13.466666666666667,56,16,1,49,187.0
31929,3,0,3,3,15.333333333333334,3,0,1,3,53.0
31930,29,0,29,29,10.241379310344827,29,8,1,28,256.0
31931,9,0,9,9,12.333333333333334,8,5,1,9,43.0
31932,73,0,67,73,11.164383561643836,68,13,1,46,92.0
31933,121,0,116,121,11.446280991735538,105,15,1,63,25.0
31934,93,1,90,93,11.21505376344086,65,54,2,70,175.0
31935,8,0,8,8,9.75,8,7,2,6,149.0
31936,87,0,85,87,12.172413793103448,78,17,2,66,133.0
31937,11,0,11,11,14.909090909090908,11,4,1,11,171.0
31938,58,1,57,58,12.793103448275861,52,18,1,46,123.0
31939,11,0,11,11,9.454545454545455,11,7,1,11,32.0
31940,4,0,4,4,8.0,3,4,1,4,221.0
31941,55,0,52,55,12.072727272727272,52,21,1,41,40.0
31942,34,0,34,34,11.794117647058824,33,21,1,27,26.0
31943,113,1,113,113,10.601769911504425,83,52,3,71,125.0
31944,52,0,51,52,10.76923076923077,50,25,1,39,187.0
31945,13,0,13,13,12.307692307692308,11,6,1,13,168.0
31946,10,0,10,10,10.7,10,7,1,9,180.0
31947,14,0,14,14,15.428571428571429,14,10,1,14,18.0
31948,26,0,24,26,11.384615384615385,24,18,1,22,315.0
31949,99,0,97,99,9.93939393939394,91,30,1,66,166.0
31950,133,0,133,133,11.007518796992482,107,62,1,88,70.0
31952,12,0,12,12,8.083333333333334,11,3,1,10,270.0
31953,34,0,33,34,12.029411764705882,27,14,1,30,221.0
31954,136,1,124,136,10.397058823529411,112,51,1,72,220.0
31955,217,0,199,217,11.018433179723502,174,69,1,89,83.0
31956,355,0,326,355,11.5943661971831,320,88,6,127,152.0
31957,29,0,29,29,13.517241379310345,28,21,1,25,97.0
31958,2,0,2,2,10.0,2,1,1,2,18.0
31959,47,0,46,47,12.106382978723405,40,22,1,43,69.0
31960,30,0,29,30,9.566666666666666,27,24,2,28,91.0
31961,49,0,49,49,10.591836734693878,46,21,1,43,183.0
31962,46,1,44,46,10.543478260869565,42,10,1,31,328.0
31963,43,0,42,43,12.116279069767442,39,26,1,34,72.0
31964,285,29,280,285,10.610526315789473,234,62,1,134,49.0
31965,73,0,70,73,11.945205479452055,71,60,1,52,53.0
31966,8,0,8,8,6.625,8,3,1,8,81.0
31967,60,0,59,60,10.416666666666666,56,16,1,38,88.0
31968,135,0,133,135,11.422222222222222,104,35,2,76,68.0
31969,44,0,44,44,10.636363636363637,43,29,1,37,84.0
31970,38,0,38,38,10.710526315789474,37,18,1,32,126.0
31971,33,0,31,33,12.93939393939394,29,20,1,28,138.0
31972,23,0,22,23,10.73913043478261,22,10,1,21,129.0
31973,22,0,21,22,13.363636363636363,22,7,2,20,128.0
31974,5,0,5,5,9.8,5,4,1,5,129.0
31975,32,0,32,32,12.71875,31,8,1,28,201.0
31976,11,0,11,11,7.454545454545454,11,6,1,11,120.0
31977,33,0,33,33,10.848484848484848,31,16,1,30,81.0
31978,46,0,44,46,11.217391304347826,41,28,2,36,19.0
31979,202,0,197,202,10.816831683168317,148,32,1,104,54.0
31980,21,0,21,21,11.619047619047619,21,13,1,18,143.0
31981,5,0,5,5,9.6,5,1,1,5,316.0
31982,9,0,9,9,9.666666666666666,8,5,1,9,48.0
31983,24,0,24,24,9.5,24,14,1,21,199.0
31984,353,0,298,353,10.937677053824363,241,116,1,123,68.0
31985,87,2,87,87,11.229885057471265,73,50,2,69,123.0
31986,36,1,35,36,9.25,32,13,1,31,39.0
31987,126,0,122,126,11.468253968253968,96,53,1,76,45.0
31988,10,0,10,10,12.9,10,8,1,9,189.0
31989,1,0,1,1,7.0,1,0,1,1,81.0
31990,63,0,63,63,10.555555555555555,53,45,1,45,140.0
31991,1,0,1,1,9.0,1,0,1,1,159.0
31992,25,0,25,25,12.24,24,7,1,23,8.0
31993,19,0,19,19,9.789473684210526,18,10,1,19,16.0
31994,18,0,18,18,10.833333333333334,18,3,1,18,297.0
31995,95,0,92,95,11.368421052631579,87,50,3,60,274.0
31996,18,0,18,18,9.777777777777779,18,12,1,14,16.0
31997,147,0,143,147,11.312925170068027,134,56,2,88,32.0
31998,9,0,9,9,13.444444444444445,9,8,1,8,75.0
31999,15,0,15,15,8.466666666666667,15,6,1,15,159.0
32000,3,0,3,3,8.0,3,3,1,3,37.0
32001,52,0,51,52,11.442307692307692,50,15,1,46,223.0
32002,18,0,17,18,10.944444444444445,18,9,1,16,69.0
32003,23,0,21,23,12.608695652173912,23,19,1,18,304.0
32004,6,0,6,6,10.833333333333334,6,2,1,6,237.0
32005,12,0,10,12,14.416666666666666,11,8,1,10,66.0
32006,49,0,49,49,9.36734693877551,46,35,1,40,128.0
32007,70,0,65,70,10.857142857142858,64,21,1,31,179.0
32008,3,0,3,3,5.666666666666667,3,1,1,3,280.0
32009,23,0,21,23,10.608695652173912,22,5,1,17,269.0
32010,51,0,51,51,12.666666666666666,45,14,1,46,127.0
32011,34,0,34,34,12.794117647058824,32,6,1,20,13.0
32012,32,0,32,32,9.65625,27,15,1,28,99.0
32013,32,0,32,32,8.78125,29,1,1,29,185.0
32014,13,0,13,13,12.153846153846153,13,6,1,13,281.0
32015,2,0,2,2,8.0,2,2,1,2,39.0
32016,53,0,52,53,10.88679245283019,49,26,2,41,123.0
32017,6,0,6,6,13.166666666666666,6,3,1,6,180.0
32018,1,0,1,1,5.0,1,0,1,1,87.0
32019,17,0,15,17,10.176470588235293,17,6,1,13,167.0
32020,52,0,49,52,10.73076923076923,47,17,1,36,45.0
32021,20,0,20,20,9.9,17,10,1,18,74.0
32022,8,0,8,8,8.875,8,5,1,8,172.0
32023,111,0,110,111,10.936936936936936,97,51,1,68,154.0
32024,55,0,55,55,12.781818181818181,46,16,1,47,29.0
32025,53,0,53,53,10.735849056603774,44,34,1,44,180.0
32026,70,0,70,70,10.67142857142857,63,44,1,38,217.0
32027,19,0,19,19,10.473684210526315,18,6,1,14,60.0
32028,311,3,289,311,10.87459807073955,253,85,1,129,39.0
32029,3,0,3,3,8.333333333333334,3,1,1,3,109.0
32030,15,0,14,15,9.4,15,4,1,13,178.0
32031,5,0,5,5,8.0,5,3,1,5,102.0
32032,16,0,15,16,11.5625,16,1,1,14,140.0
32033,1,0,1,1,9.0,1,0,1,1,6.0
32034,10,0,10,10,9.8,10,4,1,8,81.0
32035,51,0,46,51,10.823529411764707,47,31,1,39,51.0
32036,142,1,141,142,10.795774647887324,115,49,1,52,26.0
32037,20,0,20,20,11.85,20,5,1,20,180.0
32038,5,1,5,5,11.6,5,1,1,5,109.0
32039,19,1,19,19,9.894736842105264,19,9,1,19,2.0
32040,58,0,47,58,11.89655172413793,54,26,1,40,318.0
32041,37,0,37,37,10.81081081081081,33,18,1,30,30.0
32042,39,0,39,39,12.025641025641026,36,17,2,33,91.0
32043,80,0,76,80,11.4125,76,21,1,55,275.0
32044,18,0,18,18,12.166666666666666,15,8,1,17,237.0
32045,75,2,74,75,12.08,61,11,1,57,32.0
32046,9,0,7,9,13.444444444444445,9,7,1,6,26.0
32047,40,0,39,40,9.6,34,4,1,38,213.0
32048,48,0,48,48,11.25,43,22,1,39,110.0
32049,152,0,148,152,10.289473684210526,134,57,1,92,170.0
32050,10,0,10,10,10.1,10,9,1,9,77.0
32051,53,0,51,53,12.716981132075471,48,19,1,30,31.0
32053,5,0,4,5,9.8,5,5,2,4,213.0
32054,16,0,16,16,9.1875,15,14,3,14,3.0
32055,48,0,45,48,12.270833333333334,45,12,1,38,276.0
32056,9,0,9,9,8.666666666666666,9,9,1,9,150.0
32057,6,0,6,6,9.833333333333334,6,5,1,6,130.0
32058,35,0,35,35,10.914285714285715,31,7,1,16,21.0
32059,69,0,68,69,10.043478260869565,66,35,1,51,31.0
32060,24,1,24,24,9.333333333333334,24,17,1,20,99.0
32061,6,0,6,6,13.166666666666666,6,2,1,6,293.0
32062,29,0,29,29,10.89655172413793,29,13,1,27,109.0
32063,3,0,3,3,9.333333333333334,3,0,1,3,73.0
32064,5,0,5,5,9.4,5,3,1,5,60.0
32065,180,2,170,180,11.227777777777778,146,54,1,89,57.0
32066,27,0,27,27,11.925925925925926,25,8,1,24,292.0
32067,32,0,31,32,10.78125,30,21,1,27,104.0
32068,23,0,23,23,9.26086956521739,22,4,1,22,15.0
32070,49,0,48,49,14.183673469387756,48,26,1,39,223.0
32071,8,0,8,8,12.0,7,5,2,8,254.0
32072,5,0,5,5,14.2,5,1,1,4,55.0
32073,63,8,62,63,11.19047619047619,57,32,1,53,180.0
32074,93,1,88,93,11.78494623655914,73,25,1,54,169.0
32075,15,0,15,15,10.2,15,5,1,14,99.0
32077,67,0,67,67,11.567164179104477,57,17,1,49,6.0
32078,20,2,18,20,9.85,19,18,2,17,50.0
32079,47,0,47,47,11.425531914893616,44,30,1,39,194.0
32080,151,2,146,151,10.589403973509933,132,61,2,98,116.0
32081,55,1,55,55,10.654545454545454,51,7,1,18,11.0
32082,53,0,53,53,10.433962264150944,46,30,1,32,81.0
32083,25,0,25,25,10.56,24,14,1,24,99.0
32084,40,0,39,40,9.15,32,19,2,34,46.0
32085,67,0,66,67,12.164179104477611,61,11,1,50,135.0
32086,46,0,46,46,9.73913043478261,45,31,2,35,52.0
32087,1,0,1,1,10.0,1,0,1,1,6.0
32088,6,0,6,6,9.666666666666666,6,3,2,6,100.0
32089,10,0,10,10,13.5,10,3,1,10,16.0
32090,86,0,85,86,10.883720930232558,67,21,1,64,187.0
32091,29,0,29,29,11.137931034482758,27,18,1,24,175.0
32092,36,2,36,36,12.75,35,18,1,34,164.0
32093,5,0,5,5,12.2,5,4,1,5,60.0
32094,31,0,31,31,10.935483870967742,27,13,1,29,70.0
32095,35,0,35,35,9.457142857142857,35,23,2,26,31.0
32096,18,0,18,18,11.333333333333334,18,3,2,18,130.0
32097,47,0,46,47,10.638297872340425,46,8,1,24,1.0
32098,24,0,24,24,14.416666666666666,22,14,1,21,109.0
32099,10,0,10,10,12.4,10,4,1,9,129.0
32100,35,0,35,35,10.685714285714285,35,17,1,31,63.0
32101,83,45,83,83,10.590361445783133,77,4,1,64,75.0
32102,100,0,97,100,9.94,88,27,1,69,224.0
32103,2,0,2,2,10.0,2,0,1,2,179.0
32104,22,0,22,22,13.727272727272727,21,13,1,20,13.0
32105,18,0,18,18,12.555555555555555,17,2,1,16,90.0
32106,10,0,10,10,9.7,10,5,1,9,35.0
32107,83,2,83,83,11.734939759036145,70,50,1,61,76.0
32109,7,0,7,7,11.0,6,4,1,7,123.0
32110,20,0,19,20,15.35,18,9,1,15,134.0
32111,141,0,137,141,10.73758865248227,119,19,1,85,33.0
32112,56,2,56,56,10.571428571428571,45,27,1,41,317.0
32113,8,0,8,8,14.5,7,4,1,8,179.0
32114,32,0,32,32,10.53125,28,15,1,28,68.0
32115,148,0,147,148,10.662162162162161,108,26,1,90,81.0
32116,1,0,1,1,22.0,1,1,1,1,116.0
32117,13,0,13,13,13.0,12,7,1,13,254.0
32118,19,0,19,19,11.894736842105264,19,12,1,17,12.0
32119,66,0,62,66,12.393939393939394,63,34,1,39,52.0
32120,4,0,4,4,12.25,4,1,1,3,6.0
32121,68,0,68,68,10.514705882352942,63,45,1,36,115.0
32122,28,0,28,28,11.0,28,21,1,23,9.0
32123,12,0,12,12,10.333333333333334,12,3,1,10,295.0
32124,16,0,16,16,11.0625,14,4,1,16,183.0
32125,5,0,5,5,10.6,5,4,1,5,25.0
32126,47,0,47,47,11.425531914893616,44,11,2,37,6.0
32127,60,1,60,60,11.466666666666667,52,33,1,46,1.0
32128,41,0,40,41,12.073170731707316,39,21,1,36,97.0
32129,15,0,15,15,13.066666666666666,15,6,3,15,167.0
32130,9,0,9,9,9.88888888888889,8,6,1,9,66.0
32131,36,0,35,36,11.63888888888889,34,15,1,31,110.0
32132,23,0,22,23,10.956521739130435,21,11,1,21,260.0
32133,16,0,15,16,12.0,15,10,1,13,73.0
32134,59,0,59,59,11.084745762711865,55,37,1,47,80.0
32135,123,0,122,123,11.300813008130081,91,45,1,72,6.0
32137,3,0,3,3,8.666666666666666,3,1,1,3,121.0
32138,54,0,54,54,11.592592592592593,46,27,1,38,91.0
32139,22,0,21,22,12.0,21,8,1,13,66.0
32140,79,0,78,79,11.721518987341772,68,18,1,48,11.0
32141,449,0,418,449,11.726057906458797,286,251,1,173,180.0
32142,93,0,87,93,11.741935483870968,79,33,1,54,3.0
32143,1,0,1,1,4.0,1,1,1,1,235.0
32144,111,0,109,111,11.414414414414415,93,41,1,71,154.0
32145,227,0,224,227,11.20704845814978,160,49,1,134,191.0
32146,1,0,1,1,7.0,1,1,1,1,275.0
32147,59,0,58,59,11.389830508474576,53,23,1,46,62.0
32148,22,0,22,22,11.454545454545455,22,10,1,18,29.0
32149,3,0,3,3,9.666666666666666,3,0,1,3,78.0
32150,66,0,66,66,10.772727272727273,59,41,1,53,73.0
32151,9,0,9,9,11.0,9,5,1,8,181.0
32153,86,0,85,86,9.976744186046512,81,33,1,50,164.0
32154,99,0,97,99,10.515151515151516,87,61,1,67,115.0
32155,194,0,189,194,12.030927835051546,164,57,1,98,28.0
32156,11,0,11,11,12.545454545454545,8,10,3,10,129.0
32157,9,0,9,9,11.0,9,3,2,9,21.0
32158,7,0,7,7,11.857142857142858,7,3,1,7,70.0
32159,26,2,26,26,12.384615384615385,21,8,1,21,333.0
32160,61,0,59,61,11.37704918032787,54,32,1,46,106.0
32161,144,0,140,144,11.4375,133,99,1,88,22.0
32162,26,0,26,26,11.0,25,13,1,25,156.0
32163,9,0,9,9,9.11111111111111,9,3,1,9,26.0
32164,1,0,1,1,10.0,1,1,1,1,12.0
32165,4,0,4,4,8.0,4,3,1,4,54.0
32166,173,0,170,173,10.791907514450868,130,85,3,103,311.0
32167,121,0,120,121,11.008264462809917,98,45,1,73,8.0
32168,34,0,33,34,9.941176470588236,20,18,1,29,312.0
32169,52,1,51,52,10.01923076923077,49,19,1,40,184.0
32170,148,0,146,148,12.35135135135135,115,34,1,98,40.0
32171,64,0,62,64,11.234375,52,11,1,47,172.0
32172,10,0,10,10,8.9,10,5,1,10,70.0
32173,15,0,15,15,11.133333333333333,15,11,1,14,242.0
32175,43,0,41,43,9.720930232558139,40,15,1,29,240.0
32176,5,0,5,5,8.2,5,4,1,5,75.0
32177,66,0,65,66,10.030303030303031,56,33,1,44,150.0
32178,44,0,44,44,10.909090909090908,41,20,1,38,99.0
32179,59,2,58,59,10.59322033898305,53,15,3,48,114.0
32180,18,0,18,18,13.61111111111111,18,9,1,17,99.0
32181,113,0,109,113,11.230088495575222,106,41,1,59,12.0
32182,22,0,22,22,15.181818181818182,22,1,1,20,123.0
32183,49,0,49,49,11.857142857142858,44,28,1,39,232.0
32184,24,0,23,24,13.166666666666666,22,17,1,18,1.0
32185,35,2,34,35,9.857142857142858,35,12,1,32,356.0
32186,61,0,59,61,10.19672131147541,50,29,1,48,18.0
32187,67,0,67,67,11.791044776119403,62,34,2,63,108.0
32188,44,1,44,44,10.159090909090908,42,15,1,37,297.0
32189,13,0,13,13,13.923076923076923,13,8,1,12,45.0
32190,21,0,21,21,10.523809523809524,20,14,1,21,83.0
32191,24,0,24,24,10.958333333333334,22,10,1,21,129.0
32192,9,0,9,9,13.555555555555555,9,2,1,9,237.0
32193,17,0,17,17,10.470588235294118,16,6,2,16,239.0
32194,365,2,348,365,10.95890410958904,299,60,1,129,26.0
32195,1,0,1,1,10.0,1,1,1,1,6.0
32196,5,0,5,5,11.6,5,1,1,5,84.0
32197,5,0,5,5,11.2,5,4,1,4,136.0
32198,84,0,81,84,10.928571428571429,69,36,1,47,114.0
32200,15,0,15,15,11.066666666666666,15,10,3,14,7.0
32201,16,0,16,16,10.3125,15,7,1,14,42.0
32202,93,0,82,93,11.010752688172044,68,17,1,65,133.0
32204,81,2,80,81,11.098765432098766,75,22,1,61,182.0
32205,22,0,22,22,10.5,22,4,1,21,246.0
32206,37,0,36,37,11.243243243243244,37,18,2,30,158.0
32207,2,0,2,2,22.0,2,2,1,2,18.0
32208,30,0,30,30,11.566666666666666,29,15,1,24,187.0
32209,22,0,22,22,12.090909090909092,22,10,1,20,271.0
32210,5,0,5,5,12.2,5,4,1,5,0.0
32211,58,1,57,58,11.327586206896552,50,17,1,42,159.0
32212,7,0,7,7,12.857142857142858,6,4,1,7,51.0
32214,34,0,33,34,10.558823529411764,34,6,1,27,222.0
32215,43,0,40,43,11.232558139534884,39,22,1,39,51.0
32216,23,0,23,23,10.565217391304348,20,13,1,23,125.0
32217,16,0,15,16,10.75,16,7,1,12,125.0
32218,38,0,38,38,10.81578947368421,30,17,2,31,30.0
32219,2,0,2,2,10.5,2,1,1,2,14.0
32220,68,1,68,68,10.897058823529411,60,45,1,58,246.0
32221,5,0,5,5,6.4,5,2,1,5,66.0
32222,136,10,123,136,10.580882352941176,122,44,1,64,73.0
32223,2,0,2,2,10.0,2,2,1,2,45.0
32224,5,0,5,5,8.2,5,2,2,4,14.0
32225,69,0,51,69,11.376811594202898,64,14,1,42,157.0
32226,8,0,8,8,8.375,8,4,1,8,110.0
32227,2,0,2,2,8.0,2,1,1,2,68.0
32228,19,0,18,19,12.421052631578947,18,15,1,18,24.0
32229,5,0,5,5,7.8,5,4,1,5,227.0
32230,11,0,11,11,9.181818181818182,11,8,1,11,106.0
32231,93,0,89,93,11.666666666666666,88,34,1,64,47.0
32232,11,0,11,11,11.454545454545455,11,5,1,11,178.0
32233,16,0,14,16,10.75,13,5,1,5,190.0
32234,21,0,20,21,9.19047619047619,19,4,1,15,65.0
32235,6,0,6,6,14.333333333333334,6,5,1,6,273.0
32236,166,7,162,166,11.19277108433735,139,17,1,92,85.0
32237,67,0,65,67,10.656716417910447,55,27,1,54,113.0
32238,39,0,38,39,12.538461538461538,33,20,1,32,103.0
32239,219,4,177,219,10.69406392694064,182,108,1,86,128.0
32240,40,0,40,40,11.0,39,23,2,32,119.0
32241,98,0,97,98,11.683673469387756,85,36,1,72,62.0
32242,82,0,80,82,11.304878048780488,69,15,1,57,167.0
32243,10,0,10,10,10.7,9,3,1,10,307.0
32244,35,6,34,35,12.2,30,18,1,31,264.0
32245,45,0,44,45,13.266666666666667,41,14,1,36,127.0
32246,34,0,31,34,11.5,27,16,1,20,342.0
32247,9,0,9,9,7.888888888888889,9,6,1,8,134.0
32248,25,0,24,25,10.56,22,8,1,13,297.0
32249,42,5,42,42,10.142857142857142,37,21,1,29,164.0
32250,8,0,8,8,12.875,8,4,1,8,112.0
32251,231,0,227,231,11.077922077922079,177,49,1,123,324.0
32252,173,0,162,173,11.514450867052023,122,62,1,92,180.0
32253,343,0,327,343,10.965014577259476,225,50,1,136,259.0
32254,120,0,88,120,11.575,84,35,1,57,231.0
32255,4,0,4,4,10.75,4,0,1,3,131.0
32256,47,0,46,47,10.127659574468085,45,2,1,29,16.0
32258,14,0,14,14,8.785714285714286,14,7,1,13,109.0
32259,3,0,3,3,15.666666666666666,3,0,1,2,287.0
32260,42,0,41,42,11.357142857142858,37,27,1,36,37.0
32261,37,0,36,37,9.567567567567568,31,12,1,31,235.0
32262,16,0,16,16,11.75,15,11,1,15,315.0
32264,35,2,35,35,10.114285714285714,32,28,1,28,71.0
32265,39,0,38,39,9.974358974358974,37,17,1,34,216.0
32266,120,0,119,120,11.941666666666666,108,51,1,84,201.0
32267,1,0,1,1,21.0,1,1,1,1,98.0
32268,7,0,7,7,9.571428571428571,7,2,1,6,69.0
32269,70,0,64,70,12.228571428571428,67,16,1,43,66.0
32270,261,0,247,261,10.639846743295019,197,96,5,112,50.0
32271,47,0,46,47,13.127659574468085,45,19,4,37,31.0
32272,42,0,42,42,9.714285714285714,37,18,1,33,71.0
32273,29,0,28,29,12.655172413793103,27,18,1,25,69.0
32274,69,0,63,69,11.101449275362318,56,4,1,22,131.0
32275,155,0,147,155,11.412903225806451,130,102,1,94,45.0
32276,30,0,30,30,13.766666666666667,29,14,1,25,165.0
32277,25,0,25,25,13.56,25,1,1,23,292.0
32278,12,0,12,12,13.083333333333334,12,5,1,11,29.0
32279,38,1,37,38,11.289473684210526,36,20,1,34,54.0
32280,4,0,3,4,8.5,3,2,1,3,252.0
32281,3,0,3,3,13.333333333333334,3,1,1,3,18.0
32282,46,0,44,46,12.173913043478262,44,9,1,34,88.0
32283,46,0,46,46,10.934782608695652,41,35,1,36,158.0
32284,21,0,21,21,10.380952380952381,20,14,1,20,144.0
32285,13,1,13,13,8.384615384615385,13,10,1,12,134.0
32286,13,0,13,13,9.461538461538462,11,11,1,12,109.0
32287,66,0,65,66,11.303030303030303,56,25,1,48,326.0
32288,40,0,40,40,11.5,39,14,1,36,151.0
32289,2,0,2,2,10.0,2,1,1,2,43.0
32290,1,0,1,1,8.0,1,1,1,1,134.0
32291,45,0,43,45,11.911111111111111,36,13,1,37,53.0
32292,64,0,64,64,10.1875,58,34,2,50,144.0
32293,11,0,11,11,13.727272727272727,10,4,1,11,224.0
32294,6,0,6,6,12.166666666666666,6,5,1,6,260.0
32295,95,0,93,95,11.136842105263158,83,46,1,61,174.0
32296,114,0,112,114,10.526315789473685,97,33,1,73,71.0
32297,28,0,28,28,11.214285714285714,28,15,1,25,134.0
32298,4,0,4,4,11.0,4,3,1,4,49.0
32299,23,0,23,23,10.26086956521739,22,10,1,22,235.0
32300,173,0,165,173,11.83815028901734,141,70,2,91,123.0
32301,90,0,89,90,11.688888888888888,76,31,1,66,52.0
32302,83,0,83,83,10.795180722891565,69,44,4,67,222.0
32303,14,0,14,14,9.857142857142858,14,6,1,13,128.0
32304,320,0,312,320,11.346875,244,39,1,146,232.0
32305,149,0,146,149,12.550335570469798,125,66,1,97,143.0
32306,30,0,28,30,11.066666666666666,29,19,1,15,16.0
32307,359,0,343,359,11.317548746518106,284,60,1,145,99.0
32308,66,0,63,66,11.787878787878787,63,27,1,47,134.0
32309,33,1,33,33,12.0,32,12,1,30,214.0
32310,5,0,5,5,8.6,5,3,1,5,213.0
32311,1,0,1,1,4.0,1,0,1,1,144.0
32312,3,0,3,3,11.333333333333334,3,1,1,3,134.0
32313,13,0,13,13,10.153846153846153,13,3,1,12,113.0
32314,31,0,31,31,10.903225806451612,31,15,1,27,297.0
32315,66,6,64,66,10.43939393939394,57,17,1,32,140.0
32316,76,0,76,76,11.513157894736842,65,36,1,61,266.0
32317,8,0,6,8,8.5,8,5,2,2,5.0
32318,55,0,55,55,10.690909090909091,51,13,1,47,188.0
32319,16,0,16,16,8.5625,15,4,1,14,1.0
32320,16,0,15,16,10.5,15,7,1,14,199.0
32321,125,0,122,125,11.016,104,68,1,82,167.0
32322,106,0,104,106,10.50943396226415,81,42,1,71,89.0
32323,156,0,150,156,10.576923076923077,137,53,2,89,166.0
32324,203,0,193,203,12.236453201970443,154,59,1,117,85.0
32325,38,0,37,38,11.81578947368421,37,4,1,30,123.0
32326,65,1,64,65,10.861538461538462,61,30,1,46,319.0
32327,8,0,8,8,9.25,8,4,1,8,175.0
32328,19,0,19,19,10.31578947368421,19,13,1,17,47.0
32329,8,0,8,8,10.625,8,4,1,8,47.0
32330,23,0,23,23,13.173913043478262,23,15,4,22,73.0
32331,37,0,36,37,12.0,33,23,1,29,84.0
32332,16,0,16,16,10.5,16,6,1,16,369.0
32333,3,0,3,3,9.666666666666666,3,2,1,3,120.0
32334,8,0,8,8,16.0,8,8,1,8,45.0
32335,7,0,6,7,15.428571428571429,7,6,1,6,20.0
32336,7,0,7,7,8.714285714285714,7,7,3,7,91.0
32337,33,0,33,33,10.848484848484848,33,11,1,26,157.0
32338,17,0,17,17,9.0,16,7,1,14,168.0
32339,75,2,73,75,11.84,66,14,1,57,13.0
32341,101,0,101,101,10.564356435643564,88,18,2,70,97.0
32342,99,0,99,99,10.676767676767676,81,40,3,71,83.0
